voxel/serie,z,y,x
70559,25,53,27
72616,26,38,16
72617,26,38,17
72618,26,38,18
72619,26,38,19
72625,26,38,25
72626,26,38,26
72627,26,38,27
72660,26,39,16
72661,26,39,17
72662,26,39,18
72663,26,39,19
72664,26,39,20
72669,26,39,25
72670,26,39,26
72671,26,39,27
72672,26,39,28
72673,26,39,29
72704,26,40,16
72705,26,40,17
72706,26,40,18
72707,26,40,19
72708,26,40,20
72713,26,40,25
72714,26,40,26
72715,26,40,27
72716,26,40,28
72717,26,40,29
72748,26,41,16
72749,26,41,17
72750,26,41,18
72751,26,41,19
72752,26,41,20
72754,26,41,22
72755,26,41,23
72756,26,41,24
72758,26,41,26
72759,26,41,27
72760,26,41,28
72761,26,41,29
72792,26,42,16
72793,26,42,17
72794,26,42,18
72798,26,42,22
72799,26,42,23
72800,26,42,24
72803,26,42,27
72804,26,42,28
72805,26,42,29
72806,26,42,30
72836,26,43,16
72837,26,43,17
72838,26,43,18
72841,26,43,21
72842,26,43,22
72843,26,43,23
72844,26,43,24
72847,26,43,27
72848,26,43,28
72849,26,43,29
72850,26,43,30
72853,26,43,33
72854,26,43,34
72855,26,43,35
72880,26,44,16
72881,26,44,17
72882,26,44,18
72883,26,44,19
72884,26,44,20
72885,26,44,21
72886,26,44,22
72887,26,44,23
72888,26,44,24
72889,26,44,25
72890,26,44,26
72891,26,44,27
72892,26,44,28
72893,26,44,29
72894,26,44,30
72895,26,44,31
72896,26,44,32
72897,26,44,33
72898,26,44,34
72899,26,44,35
72920,26,45,12
72921,26,45,13
72922,26,45,14
72923,26,45,15
72924,26,45,16
72925,26,45,17
72926,26,45,18
72927,26,45,19
72928,26,45,20
72929,26,45,21
72930,26,45,22
72931,26,45,23
72932,26,45,24
72933,26,45,25
72934,26,45,26
72935,26,45,27
72936,26,45,28
72937,26,45,29
72938,26,45,30
72939,26,45,31
72940,26,45,32
72941,26,45,33
72942,26,45,34
72943,26,45,35
72964,26,46,12
72965,26,46,13
72966,26,46,14
72967,26,46,15
72968,26,46,16
72969,26,46,17
72970,26,46,18
72971,26,46,19
72972,26,46,20
72973,26,46,21
72974,26,46,22
72975,26,46,23
72976,26,46,24
72977,26,46,25
72978,26,46,26
72979,26,46,27
72980,26,46,28
72981,26,46,29
72982,26,46,30
72983,26,46,31
72984,26,46,32
72985,26,46,33
72986,26,46,34
72987,26,46,35
73008,26,47,12
73009,26,47,13
73010,26,47,14
73011,26,47,15
73012,26,47,16
73013,26,47,17
73014,26,47,18
73015,26,47,19
73016,26,47,20
73017,26,47,21
73020,26,47,24
73021,26,47,25
73022,26,47,26
73023,26,47,27
73024,26,47,28
73025,26,47,29
73026,26,47,30
73027,26,47,31
73053,26,48,13
73054,26,48,14
73055,26,48,15
73056,26,48,16
73057,26,48,17
73058,26,48,18
73059,26,48,19
73060,26,48,20
73061,26,48,21
73064,26,48,24
73065,26,48,25
73066,26,48,26
73067,26,48,27
73068,26,48,28
73069,26,48,29
73070,26,48,30
73071,26,48,31
73097,26,49,13
73098,26,49,14
73099,26,49,15
73100,26,49,16
73101,26,49,17
73102,26,49,18
73103,26,49,19
73104,26,49,20
73108,26,49,24
73109,26,49,25
73110,26,49,26
73111,26,49,27
73112,26,49,28
73113,26,49,29
73114,26,49,30
73115,26,49,31
73141,26,50,13
73142,26,50,14
73143,26,50,15
73144,26,50,16
73145,26,50,17
73146,26,50,18
73147,26,50,19
73148,26,50,20
73149,26,50,21
73153,26,50,25
73154,26,50,26
73155,26,50,27
73156,26,50,28
73157,26,50,29
73158,26,50,30
73159,26,50,31
73188,26,51,16
73189,26,51,17
73190,26,51,18
73191,26,51,19
73192,26,51,20
73193,26,51,21
73197,26,51,25
73198,26,51,26
73199,26,51,27
73200,26,51,28
73234,26,52,18
73235,26,52,19
73236,26,52,20
73237,26,52,21
73241,26,52,25
73242,26,52,26
73243,26,52,27
73244,26,52,28
73278,26,53,18
73279,26,53,19
73280,26,53,20
73281,26,53,21
73285,26,53,25
73286,26,53,26
73287,26,53,27
73288,26,53,28
75183,27,34,31
75184,27,34,32
75185,27,34,33
75186,27,34,34
75227,27,35,31
75228,27,35,32
75229,27,35,33
75230,27,35,34
75271,27,36,31
75272,27,36,32
75273,27,36,33
75274,27,36,34
75344,27,38,16
75345,27,38,17
75346,27,38,18
75347,27,38,19
75353,27,38,25
75354,27,38,26
75355,27,38,27
75388,27,39,16
75389,27,39,17
75390,27,39,18
75391,27,39,19
75397,27,39,25
75398,27,39,26
75399,27,39,27
75432,27,40,16
75433,27,40,17
75434,27,40,18
75435,27,40,19
75441,27,40,25
75442,27,40,26
75443,27,40,27
75485,27,41,25
75486,27,41,26
75487,27,41,27
75520,27,42,16
75521,27,42,17
75522,27,42,18
75529,27,42,25
75530,27,42,26
75531,27,42,27
75532,27,42,28
75533,27,42,29
75534,27,42,30
75559,27,43,11
75560,27,43,12
75561,27,43,13
75564,27,43,16
75565,27,43,17
75566,27,43,18
75573,27,43,25
75574,27,43,26
75575,27,43,27
75576,27,43,28
75577,27,43,29
75578,27,43,30
75580,27,43,32
75581,27,43,33
75582,27,43,34
75583,27,43,35
75603,27,44,11
75604,27,44,12
75605,27,44,13
75606,27,44,14
75607,27,44,15
75608,27,44,16
75609,27,44,17
75610,27,44,18
75613,27,44,21
75614,27,44,22
75615,27,44,23
75616,27,44,24
75619,27,44,27
75620,27,44,28
75621,27,44,29
75622,27,44,30
75623,27,44,31
75624,27,44,32
75625,27,44,33
75626,27,44,34
75627,27,44,35
75647,27,45,11
75648,27,45,12
75649,27,45,13
75650,27,45,14
75651,27,45,15
75652,27,45,16
75653,27,45,17
75654,27,45,18
75655,27,45,19
75656,27,45,20
75657,27,45,21
75658,27,45,22
75659,27,45,23
75660,27,45,24
75661,27,45,25
75662,27,45,26
75663,27,45,27
75664,27,45,28
75665,27,45,29
75666,27,45,30
75667,27,45,31
75668,27,45,32
75669,27,45,33
75670,27,45,34
75671,27,45,35
75692,27,46,12
75693,27,46,13
75694,27,46,14
75695,27,46,15
75696,27,46,16
75697,27,46,17
75698,27,46,18
75699,27,46,19
75700,27,46,20
75701,27,46,21
75702,27,46,22
75703,27,46,23
75704,27,46,24
75705,27,46,25
75706,27,46,26
75707,27,46,27
75708,27,46,28
75709,27,46,29
75710,27,46,30
75711,27,46,31
75712,27,46,32
75713,27,46,33
75714,27,46,34
75715,27,46,35
75736,27,47,12
75737,27,47,13
75738,27,47,14
75739,27,47,15
75740,27,47,16
75741,27,47,17
75742,27,47,18
75743,27,47,19
75744,27,47,20
75745,27,47,21
75746,27,47,22
75747,27,47,23
75748,27,47,24
75749,27,47,25
75750,27,47,26
75751,27,47,27
75752,27,47,28
75753,27,47,29
75754,27,47,30
75755,27,47,31
75781,27,48,13
75782,27,48,14
75783,27,48,15
75784,27,48,16
75785,27,48,17
75786,27,48,18
75787,27,48,19
75788,27,48,20
75789,27,48,21
75792,27,48,24
75793,27,48,25
75794,27,48,26
75795,27,48,27
75796,27,48,28
75797,27,48,29
75798,27,48,30
75799,27,48,31
75825,27,49,13
75826,27,49,14
75827,27,49,15
75828,27,49,16
75829,27,49,17
75830,27,49,18
75831,27,49,19
75832,27,49,20
75836,27,49,24
75837,27,49,25
75838,27,49,26
75839,27,49,27
75840,27,49,28
75841,27,49,29
75842,27,49,30
75843,27,49,31
75869,27,50,13
75870,27,50,14
75871,27,50,15
75872,27,50,16
75873,27,50,17
75874,27,50,18
75875,27,50,19
75876,27,50,20
75881,27,50,25
75882,27,50,26
75883,27,50,27
75884,27,50,28
75885,27,50,29
75886,27,50,30
75887,27,50,31
75916,27,51,16
75917,27,51,17
75918,27,51,18
75919,27,51,19
75920,27,51,20
75921,27,51,21
75925,27,51,25
75926,27,51,26
75927,27,51,27
75928,27,51,28
75929,27,51,29
75930,27,51,30
75931,27,51,31
75960,27,52,16
75961,27,52,17
75962,27,52,18
75963,27,52,19
75964,27,52,20
75965,27,52,21
75969,27,52,25
75970,27,52,26
75971,27,52,27
75972,27,52,28
76006,27,53,18
76007,27,53,19
76008,27,53,20
76009,27,53,21
76013,27,53,25
76014,27,53,26
76015,27,53,27
76016,27,53,28
77865,28,33,29
77866,28,33,30
77867,28,33,31
77892,28,34,12
77893,28,34,13
77894,28,34,14
77909,28,34,29
77910,28,34,30
77911,28,34,31
77912,28,34,32
77913,28,34,33
77914,28,34,34
77936,28,35,12
77937,28,35,13
77938,28,35,14
77953,28,35,29
77954,28,35,30
77955,28,35,31
77956,28,35,32
77957,28,35,33
77958,28,35,34
77980,28,36,12
77981,28,36,13
77982,28,36,14
77998,28,36,30
77999,28,36,31
78000,28,36,32
78001,28,36,33
78002,28,36,34
78162,28,40,18
78163,28,40,19
78164,28,40,20
78168,28,40,24
78169,28,40,25
78170,28,40,26
78171,28,40,27
78206,28,41,18
78207,28,41,19
78208,28,41,20
78212,28,41,24
78213,28,41,25
78214,28,41,26
78215,28,41,27
78250,28,42,18
78251,28,42,19
78252,28,42,20
78256,28,42,24
78257,28,42,25
78258,28,42,26
78259,28,42,27
78287,28,43,11
78288,28,43,12
78289,28,43,13
78292,28,43,16
78293,28,43,17
78294,28,43,18
78295,28,43,19
78296,28,43,20
78301,28,43,25
78302,28,43,26
78303,28,43,27
78304,28,43,28
78305,28,43,29
78306,28,43,30
78308,28,43,32
78309,28,43,33
78310,28,43,34
78311,28,43,35
78331,28,44,11
78332,28,44,12
78333,28,44,13
78334,28,44,14
78335,28,44,15
78336,28,44,16
78337,28,44,17
78338,28,44,18
78339,28,44,19
78340,28,44,20
78345,28,44,25
78346,28,44,26
78347,28,44,27
78348,28,44,28
78349,28,44,29
78350,28,44,30
78351,28,44,31
78352,28,44,32
78353,28,44,33
78354,28,44,34
78355,28,44,35
78375,28,45,11
78376,28,45,12
78377,28,45,13
78378,28,45,14
78379,28,45,15
78380,28,45,16
78381,28,45,17
78382,28,45,18
78383,28,45,19
78384,28,45,20
78385,28,45,21
78386,28,45,22
78387,28,45,23
78388,28,45,24
78391,28,45,27
78392,28,45,28
78393,28,45,29
78394,28,45,30
78395,28,45,31
78396,28,45,32
78397,28,45,33
78398,28,45,34
78399,28,45,35
78420,28,46,12
78421,28,46,13
78422,28,46,14
78423,28,46,15
78424,28,46,16
78425,28,46,17
78426,28,46,18
78427,28,46,19
78428,28,46,20
78429,28,46,21
78430,28,46,22
78431,28,46,23
78432,28,46,24
78433,28,46,25
78434,28,46,26
78435,28,46,27
78436,28,46,28
78437,28,46,29
78438,28,46,30
78439,28,46,31
78440,28,46,32
78441,28,46,33
78442,28,46,34
78464,28,47,12
78465,28,47,13
78466,28,47,14
78467,28,47,15
78468,28,47,16
78469,28,47,17
78470,28,47,18
78471,28,47,19
78472,28,47,20
78473,28,47,21
78474,28,47,22
78475,28,47,23
78476,28,47,24
78477,28,47,25
78478,28,47,26
78479,28,47,27
78480,28,47,28
78481,28,47,29
78482,28,47,30
78483,28,47,31
78484,28,47,32
78485,28,47,33
78509,28,48,13
78510,28,48,14
78511,28,48,15
78512,28,48,16
78513,28,48,17
78514,28,48,18
78515,28,48,19
78516,28,48,20
78517,28,48,21
78520,28,48,24
78521,28,48,25
78522,28,48,26
78523,28,48,27
78524,28,48,28
78525,28,48,29
78526,28,48,30
78527,28,48,31
78528,28,48,32
78554,28,49,14
78555,28,49,15
78556,28,49,16
78557,28,49,17
78558,28,49,18
78559,28,49,19
78560,28,49,20
78564,28,49,24
78565,28,49,25
78566,28,49,26
78567,28,49,27
78568,28,49,28
78569,28,49,29
78570,28,49,30
78571,28,49,31
78572,28,49,32
78598,28,50,14
78599,28,50,15
78600,28,50,16
78601,28,50,17
78602,28,50,18
78603,28,50,19
78604,28,50,20
78609,28,50,25
78610,28,50,26
78611,28,50,27
78612,28,50,28
78613,28,50,29
78614,28,50,30
78615,28,50,31
78616,28,50,32
78642,28,51,14
78643,28,51,15
78644,28,51,16
78645,28,51,17
78646,28,51,18
78647,28,51,19
78648,28,51,20
78649,28,51,21
78653,28,51,25
78654,28,51,26
78655,28,51,27
78656,28,51,28
78657,28,51,29
78658,28,51,30
78659,28,51,31
78687,28,52,15
78688,28,52,16
78689,28,52,17
78690,28,52,18
78691,28,52,19
78692,28,52,20
78693,28,52,21
78697,28,52,25
78698,28,52,26
78699,28,52,27
78700,28,52,28
78731,28,53,15
78732,28,53,16
78733,28,53,17
78734,28,53,18
78735,28,53,19
78736,28,53,20
78737,28,53,21
78741,28,53,25
78742,28,53,26
78743,28,53,27
78744,28,53,28
80593,29,33,29
80594,29,33,30
80595,29,33,31
80620,29,34,12
80621,29,34,13
80622,29,34,14
80623,29,34,15
80624,29,34,16
80637,29,34,29
80638,29,34,30
80639,29,34,31
80640,29,34,32
80641,29,34,33
80642,29,34,34
80664,29,35,12
80665,29,35,13
80666,29,35,14
80667,29,35,15
80668,29,35,16
80681,29,35,29
80682,29,35,30
80683,29,35,31
80684,29,35,32
80685,29,35,33
80686,29,35,34
80708,29,36,12
80709,29,36,13
80710,29,36,14
80711,29,36,15
80712,29,36,16
80725,29,36,29
80726,29,36,30
80727,29,36,31
80728,29,36,32
80729,29,36,33
80730,29,36,34
80846,29,39,18
80847,29,39,19
80848,29,39,20
80852,29,39,24
80853,29,39,25
80854,29,39,26
80855,29,39,27
80889,29,40,17
80890,29,40,18
80891,29,40,19
80892,29,40,20
80893,29,40,21
80896,29,40,24
80897,29,40,25
80898,29,40,26
80899,29,40,27
80900,29,40,28
80933,29,41,17
80934,29,41,18
80935,29,41,19
80936,29,41,20
80937,29,41,21
80940,29,41,24
80941,29,41,25
80942,29,41,26
80943,29,41,27
80944,29,41,28
80977,29,42,17
80978,29,42,18
80979,29,42,19
80980,29,42,20
80981,29,42,21
80984,29,42,24
80985,29,42,25
80986,29,42,26
80987,29,42,27
80988,29,42,28
81015,29,43,11
81016,29,43,12
81017,29,43,13
81021,29,43,17
81022,29,43,18
81023,29,43,19
81024,29,43,20
81028,29,43,24
81029,29,43,25
81030,29,43,26
81031,29,43,27
81032,29,43,28
81033,29,43,29
81034,29,43,30
81036,29,43,32
81037,29,43,33
81038,29,43,34
81059,29,44,11
81060,29,44,12
81061,29,44,13
81062,29,44,14
81063,29,44,15
81064,29,44,16
81065,29,44,17
81066,29,44,18
81067,29,44,19
81068,29,44,20
81073,29,44,25
81074,29,44,26
81075,29,44,27
81076,29,44,28
81077,29,44,29
81078,29,44,30
81079,29,44,31
81080,29,44,32
81081,29,44,33
81082,29,44,34
81103,29,45,11
81104,29,45,12
81105,29,45,13
81106,29,45,14
81107,29,45,15
81108,29,45,16
81109,29,45,17
81110,29,45,18
81111,29,45,19
81113,29,45,21
81114,29,45,22
81115,29,45,23
81116,29,45,24
81118,29,45,26
81119,29,45,27
81120,29,45,28
81121,29,45,29
81122,29,45,30
81123,29,45,31
81124,29,45,32
81125,29,45,33
81126,29,45,34
81148,29,46,12
81149,29,46,13
81150,29,46,14
81151,29,46,15
81152,29,46,16
81153,29,46,17
81154,29,46,18
81155,29,46,19
81156,29,46,20
81157,29,46,21
81158,29,46,22
81159,29,46,23
81160,29,46,24
81161,29,46,25
81162,29,46,26
81163,29,46,27
81164,29,46,28
81165,29,46,29
81166,29,46,30
81167,29,46,31
81168,29,46,32
81169,29,46,33
81170,29,46,34
81192,29,47,12
81193,29,47,13
81194,29,47,14
81195,29,47,15
81196,29,47,16
81197,29,47,17
81198,29,47,18
81199,29,47,19
81200,29,47,20
81201,29,47,21
81202,29,47,22
81203,29,47,23
81204,29,47,24
81205,29,47,25
81206,29,47,26
81207,29,47,27
81208,29,47,28
81209,29,47,29
81210,29,47,30
81211,29,47,31
81212,29,47,32
81213,29,47,33
81237,29,48,13
81238,29,48,14
81239,29,48,15
81240,29,48,16
81241,29,48,17
81242,29,48,18
81243,29,48,19
81244,29,48,20
81245,29,48,21
81248,29,48,24
81249,29,48,25
81250,29,48,26
81251,29,48,27
81252,29,48,28
81253,29,48,29
81254,29,48,30
81255,29,48,31
81256,29,48,32
81281,29,49,13
81282,29,49,14
81283,29,49,15
81284,29,49,16
81285,29,49,17
81286,29,49,18
81287,29,49,19
81288,29,49,20
81292,29,49,24
81293,29,49,25
81294,29,49,26
81295,29,49,27
81296,29,49,28
81297,29,49,29
81298,29,49,30
81299,29,49,31
81300,29,49,32
81326,29,50,14
81327,29,50,15
81328,29,50,16
81329,29,50,17
81330,29,50,18
81331,29,50,19
81332,29,50,20
81333,29,50,21
81337,29,50,25
81338,29,50,26
81339,29,50,27
81340,29,50,28
81341,29,50,29
81342,29,50,30
81343,29,50,31
81344,29,50,32
81345,29,50,33
81346,29,50,34
81370,29,51,14
81371,29,51,15
81372,29,51,16
81373,29,51,17
81374,29,51,18
81375,29,51,19
81376,29,51,20
81377,29,51,21
81380,29,51,24
81381,29,51,25
81382,29,51,26
81383,29,51,27
81384,29,51,28
81385,29,51,29
81386,29,51,30
81387,29,51,31
81388,29,51,32
81389,29,51,33
81390,29,51,34
81414,29,52,14
81415,29,52,15
81416,29,52,16
81417,29,52,17
81418,29,52,18
81419,29,52,19
81420,29,52,20
81421,29,52,21
81424,29,52,24
81425,29,52,25
81426,29,52,26
81427,29,52,27
81428,29,52,28
81432,29,52,32
81433,29,52,33
81434,29,52,34
81458,29,53,14
81459,29,53,15
81460,29,53,16
81461,29,53,17
81463,29,53,19
81464,29,53,20
81465,29,53,21
81468,29,53,24
81469,29,53,25
81470,29,53,26
81471,29,53,27
81472,29,53,28
83321,30,33,29
83322,30,33,30
83323,30,33,31
83348,30,34,12
83349,30,34,13
83350,30,34,14
83351,30,34,15
83352,30,34,16
83365,30,34,29
83366,30,34,30
83367,30,34,31
83368,30,34,32
83369,30,34,33
83370,30,34,34
83391,30,35,11
83392,30,35,12
83393,30,35,13
83394,30,35,14
83395,30,35,15
83396,30,35,16
83409,30,35,29
83410,30,35,30
83411,30,35,31
83412,30,35,32
83413,30,35,33
83414,30,35,34
83435,30,36,11
83436,30,36,12
83437,30,36,13
83438,30,36,14
83439,30,36,15
83440,30,36,16
83453,30,36,29
83454,30,36,30
83455,30,36,31
83456,30,36,32
83457,30,36,33
83458,30,36,34
83479,30,37,11
83480,30,37,12
83481,30,37,13
83482,30,37,14
83483,30,37,15
83498,30,37,30
83499,30,37,31
83500,30,37,32
83501,30,37,33
83502,30,37,34
83574,30,39,18
83575,30,39,19
83576,30,39,20
83577,30,39,21
83580,30,39,24
83581,30,39,25
83582,30,39,26
83583,30,39,27
83584,30,39,28
83617,30,40,17
83618,30,40,18
83619,30,40,19
83620,30,40,20
83621,30,40,21
83624,30,40,24
83625,30,40,25
83626,30,40,26
83627,30,40,27
83628,30,40,28
83661,30,41,17
83662,30,41,18
83663,30,41,19
83664,30,41,20
83665,30,41,21
83668,30,41,24
83669,30,41,25
83670,30,41,26
83671,30,41,27
83672,30,41,28
83705,30,42,17
83706,30,42,18
83707,30,42,19
83708,30,42,20
83709,30,42,21
83712,30,42,24
83713,30,42,25
83714,30,42,26
83715,30,42,27
83716,30,42,28
83742,30,43,10
83743,30,43,11
83744,30,43,12
83749,30,43,17
83750,30,43,18
83751,30,43,19
83752,30,43,20
83753,30,43,21
83756,30,43,24
83757,30,43,25
83758,30,43,26
83759,30,43,27
83760,30,43,28
83765,30,43,33
83766,30,43,34
83767,30,43,35
83786,30,44,10
83787,30,44,11
83788,30,44,12
83789,30,44,13
83790,30,44,14
83791,30,44,15
83792,30,44,16
83793,30,44,17
83794,30,44,18
83795,30,44,19
83796,30,44,20
83801,30,44,25
83802,30,44,26
83803,30,44,27
83804,30,44,28
83805,30,44,29
83806,30,44,30
83807,30,44,31
83808,30,44,32
83809,30,44,33
83810,30,44,34
83811,30,44,35
83812,30,44,36
83813,30,44,37
83829,30,45,9
83830,30,45,10
83831,30,45,11
83832,30,45,12
83833,30,45,13
83834,30,45,14
83835,30,45,15
83836,30,45,16
83837,30,45,17
83838,30,45,18
83839,30,45,19
83841,30,45,21
83842,30,45,22
83843,30,45,23
83846,30,45,26
83847,30,45,27
83848,30,45,28
83849,30,45,29
83850,30,45,30
83851,30,45,31
83852,30,45,32
83853,30,45,33
83854,30,45,34
83855,30,45,35
83856,30,45,36
83857,30,45,37
83873,30,46,9
83874,30,46,10
83875,30,46,11
83877,30,46,13
83878,30,46,14
83879,30,46,15
83880,30,46,16
83881,30,46,17
83882,30,46,18
83883,30,46,19
83884,30,46,20
83885,30,46,21
83886,30,46,22
83887,30,46,23
83888,30,46,24
83889,30,46,25
83890,30,46,26
83891,30,46,27
83892,30,46,28
83893,30,46,29
83894,30,46,30
83895,30,46,31
83896,30,46,32
83897,30,46,33
83898,30,46,34
83899,30,46,35
83900,30,46,36
83901,30,46,37
83917,30,47,9
83918,30,47,10
83919,30,47,11
83921,30,47,13
83922,30,47,14
83923,30,47,15
83924,30,47,16
83925,30,47,17
83926,30,47,18
83927,30,47,19
83928,30,47,20
83929,30,47,21
83930,30,47,22
83931,30,47,23
83932,30,47,24
83933,30,47,25
83934,30,47,26
83935,30,47,27
83936,30,47,28
83937,30,47,29
83938,30,47,30
83939,30,47,31
83940,30,47,32
83941,30,47,33
83942,30,47,34
83943,30,47,35
83944,30,47,36
83945,30,47,37
83965,30,48,13
83966,30,48,14
83967,30,48,15
83968,30,48,16
83969,30,48,17
83970,30,48,18
83971,30,48,19
83972,30,48,20
83973,30,48,21
83976,30,48,24
83977,30,48,25
83978,30,48,26
83979,30,48,27
83980,30,48,28
83981,30,48,29
83982,30,48,30
83983,30,48,31
83984,30,48,32
83985,30,48,33
83986,30,48,34
83987,30,48,35
83988,30,48,36
84009,30,49,13
84010,30,49,14
84011,30,49,15
84012,30,49,16
84013,30,49,17
84014,30,49,18
84015,30,49,19
84016,30,49,20
84017,30,49,21
84020,30,49,24
84021,30,49,25
84022,30,49,26
84023,30,49,27
84024,30,49,28
84025,30,49,29
84026,30,49,30
84027,30,49,31
84028,30,49,32
84029,30,49,33
84054,30,50,14
84055,30,50,15
84056,30,50,16
84057,30,50,17
84058,30,50,18
84059,30,50,19
84060,30,50,20
84061,30,50,21
84065,30,50,25
84066,30,50,26
84067,30,50,27
84068,30,50,28
84069,30,50,29
84070,30,50,30
84071,30,50,31
84072,30,50,32
84073,30,50,33
84074,30,50,34
84098,30,51,14
84099,30,51,15
84100,30,51,16
84101,30,51,17
84102,30,51,18
84103,30,51,19
84104,30,51,20
84105,30,51,21
84108,30,51,24
84109,30,51,25
84110,30,51,26
84111,30,51,27
84112,30,51,28
84113,30,51,29
84114,30,51,30
84115,30,51,31
84116,30,51,32
84117,30,51,33
84118,30,51,34
84142,30,52,14
84143,30,52,15
84144,30,52,16
84145,30,52,17
84146,30,52,18
84147,30,52,19
84148,30,52,20
84149,30,52,21
84152,30,52,24
84153,30,52,25
84154,30,52,26
84155,30,52,27
84160,30,52,32
84161,30,52,33
84162,30,52,34
84186,30,53,14
84187,30,53,15
84188,30,53,16
84189,30,53,17
84190,30,53,18
84191,30,53,19
84192,30,53,20
84193,30,53,21
84196,30,53,24
84197,30,53,25
84198,30,53,26
84199,30,53,27
84241,30,54,25
84242,30,54,26
84243,30,54,27
84285,30,55,25
84286,30,55,26
84287,30,55,27
86076,31,34,12
86077,31,34,13
86078,31,34,14
86079,31,34,15
86080,31,34,16
86093,31,34,29
86094,31,34,30
86095,31,34,31
86096,31,34,32
86097,31,34,33
86118,31,35,10
86119,31,35,11
86120,31,35,12
86121,31,35,13
86122,31,35,14
86123,31,35,15
86124,31,35,16
86137,31,35,29
86138,31,35,30
86139,31,35,31
86140,31,35,32
86141,31,35,33
86142,31,35,34
86143,31,35,35
86162,31,36,10
86163,31,36,11
86164,31,36,12
86165,31,36,13
86166,31,36,14
86167,31,36,15
86168,31,36,16
86181,31,36,29
86182,31,36,30
86183,31,36,31
86184,31,36,32
86185,31,36,33
86186,31,36,34
86187,31,36,35
86206,31,37,10
86207,31,37,11
86208,31,37,12
86209,31,37,13
86210,31,37,14
86211,31,37,15
86226,31,37,30
86227,31,37,31
86228,31,37,32
86229,31,37,33
86230,31,37,34
86231,31,37,35
86252,31,38,12
86253,31,38,13
86254,31,38,14
86255,31,38,15
86270,31,38,30
86271,31,38,31
86272,31,38,32
86273,31,38,33
86302,31,39,18
86303,31,39,19
86304,31,39,20
86305,31,39,21
86308,31,39,24
86309,31,39,25
86310,31,39,26
86311,31,39,27
86312,31,39,28
86344,31,40,16
86345,31,40,17
86346,31,40,18
86347,31,40,19
86348,31,40,20
86349,31,40,21
86352,31,40,24
86353,31,40,25
86354,31,40,26
86355,31,40,27
86356,31,40,28
86357,31,40,29
86388,31,41,16
86389,31,41,17
86390,31,41,18
86391,31,41,19
86392,31,41,20
86393,31,41,21
86396,31,41,24
86397,31,41,25
86398,31,41,26
86399,31,41,27
86400,31,41,28
86401,31,41,29
86432,31,42,16
86433,31,42,17
86434,31,42,18
86435,31,42,19
86436,31,42,20
86437,31,42,21
86440,31,42,24
86441,31,42,25
86442,31,42,26
86443,31,42,27
86444,31,42,28
86445,31,42,29
86470,31,43,10
86471,31,43,11
86472,31,43,12
86476,31,43,16
86477,31,43,17
86478,31,43,18
86479,31,43,19
86480,31,43,20
86481,31,43,21
86484,31,43,24
86485,31,43,25
86486,31,43,26
86487,31,43,27
86488,31,43,28
86493,31,43,33
86494,31,43,34
86495,31,43,35
86513,31,44,9
86514,31,44,10
86515,31,44,11
86516,31,44,12
86517,31,44,13
86518,31,44,14
86519,31,44,15
86520,31,44,16
86521,31,44,17
86522,31,44,18
86523,31,44,19
86524,31,44,20
86529,31,44,25
86530,31,44,26
86531,31,44,27
86532,31,44,28
86533,31,44,29
86534,31,44,30
86535,31,44,31
86536,31,44,32
86537,31,44,33
86538,31,44,34
86539,31,44,35
86540,31,44,36
86541,31,44,37
86557,31,45,9
86558,31,45,10
86559,31,45,11
86560,31,45,12
86561,31,45,13
86562,31,45,14
86563,31,45,15
86564,31,45,16
86565,31,45,17
86566,31,45,18
86567,31,45,19
86574,31,45,26
86575,31,45,27
86576,31,45,28
86577,31,45,29
86578,31,45,30
86579,31,45,31
86580,31,45,32
86581,31,45,33
86582,31,45,34
86583,31,45,35
86584,31,45,36
86585,31,45,37
86601,31,46,9
86602,31,46,10
86603,31,46,11
86604,31,46,12
86605,31,46,13
86606,31,46,14
86607,31,46,15
86608,31,46,16
86609,31,46,17
86610,31,46,18
86611,31,46,19
86612,31,46,20
86613,31,46,21
86616,31,46,24
86617,31,46,25
86618,31,46,26
86619,31,46,27
86620,31,46,28
86621,31,46,29
86622,31,46,30
86623,31,46,31
86624,31,46,32
86625,31,46,33
86626,31,46,34
86627,31,46,35
86628,31,46,36
86629,31,46,37
86645,31,47,9
86646,31,47,10
86647,31,47,11
86648,31,47,12
86649,31,47,13
86650,31,47,14
86651,31,47,15
86652,31,47,16
86653,31,47,17
86654,31,47,18
86655,31,47,19
86656,31,47,20
86657,31,47,21
86660,31,47,24
86661,31,47,25
86662,31,47,26
86663,31,47,27
86664,31,47,28
86665,31,47,29
86666,31,47,30
86667,31,47,31
86668,31,47,32
86669,31,47,33
86670,31,47,34
86671,31,47,35
86672,31,47,36
86673,31,47,37
86691,31,48,11
86692,31,48,12
86693,31,48,13
86694,31,48,14
86695,31,48,15
86696,31,48,16
86697,31,48,17
86698,31,48,18
86699,31,48,19
86700,31,48,20
86701,31,48,21
86704,31,48,24
86705,31,48,25
86706,31,48,26
86707,31,48,27
86708,31,48,28
86709,31,48,29
86710,31,48,30
86711,31,48,31
86712,31,48,32
86713,31,48,33
86714,31,48,34
86715,31,48,35
86716,31,48,36
86735,31,49,11
86736,31,49,12
86737,31,49,13
86738,31,49,14
86739,31,49,15
86740,31,49,16
86741,31,49,17
86742,31,49,18
86743,31,49,19
86744,31,49,20
86745,31,49,21
86748,31,49,24
86749,31,49,25
